source,Ensembl_Gene_ID,default_panel
Loriot 2025,ENSG00000198765,True
Loriot 2025,ENSG00000203907,False
Loriot 2025,ENSG00000204019,True
Loriot 2025,ENSG00000204379,True
Loriot 2025,ENSG00000204382,True
Loriot 2025,ENSG00000205642,True
Loriot 2025,ENSG00000205777,True
Loriot 2025,ENSG00000213401,True
Loriot 2025,ENSG00000214107,True
Loriot 2025,ENSG00000215113,True
Loriot 2025,ENSG00000215115,True
Loriot 2025,ENSG00000215529,True
Loriot 2025,ENSG00000215817,True
Loriot 2025,ENSG00000216649,True
Loriot 2025,ENSG00000221867,True
Loriot 2025,ENSG00000223510,False
Loriot 2025,ENSG00000223591,False
Loriot 2025,ENSG00000224659,True
Loriot 2025,ENSG00000224902,True
Loriot 2025,ENSG00000224960,True
Loriot 2025,ENSG00000226685,True
Loriot 2025,ENSG00000226929,True
Loriot 2025,ENSG00000227234,True
Loriot 2025,ENSG00000228836,False
Loriot 2025,ENSG00000228927,True
Loriot 2025,ENSG00000230601,True
Loriot 2025,ENSG00000233803,True
Loriot 2025,ENSG00000234068,True
Loriot 2025,ENSG00000234414,True
Loriot 2025,ENSG00000235631,True
Loriot 2025,ENSG00000235699,True
Loriot 2025,ENSG00000236362,True
Loriot 2025,ENSG00000236371,True
Loriot 2025,ENSG00000237671,True
Loriot 2025,ENSG00000238074,False
Loriot 2025,ENSG00000238269,True
Loriot 2025,ENSG00000241149,True
Loriot 2025,ENSG00000241476,True
Loriot 2025,ENSG00000242389,True
Loriot 2025,ENSG00000242715,False
Loriot 2025,ENSG00000242875,True
Loriot 2025,ENSG00000242950,False
Loriot 2025,ENSG00000244588,True
Loriot 2025,ENSG00000251258,True
Loriot 2025,ENSG00000258713,True
Loriot 2025,ENSG00000258992,True
Loriot 2025,ENSG00000261649,True
Loriot 2025,ENSG00000261949,True
Loriot 2025,ENSG00000267978,True
Loriot 2025,ENSG00000268447,True
Loriot 2025,ENSG00000268606,True
Loriot 2025,ENSG00000268651,True
Loriot 2025,ENSG00000268696,True
Loriot 2025,ENSG00000268940,False
Loriot 2025,ENSG00000269096,False
Loriot 2025,ENSG00000269405,False
Loriot 2025,ENSG00000269586,True
Loriot 2025,ENSG00000270806,True
Loriot 2025,ENSG00000270946,False
Loriot 2025,ENSG00000273696,True
Loriot 2025,ENSG00000274274,True
Loriot 2025,ENSG00000275113,False
Loriot 2025,ENSG00000278085,True
Loriot 2025,ENSG00000278289,False
Loriot 2025,ENSG00000282815,True
Loriot 2025,ENSG00000283093,False
Bai 2016,ENSG00000198759,True
