Symbol,Ensembl_Gene_ID
Y_RNA,ENSG00000207450
Y_RNA,ENSG00000207466
Y_RNA,ENSG00000207467
Y_RNA,ENSG00000207473
Y_RNA,ENSG00000207480
Y_RNA,ENSG00000207481
Y_RNA,ENSG00000207484
Y_RNA,ENSG00000207488
Y_RNA,ENSG00000207494
Y_RNA,ENSG00000207497
Y_RNA,ENSG00000207499
Y_RNA,ENSG00000207512
Y_RNA,ENSG00000207525
Y_RNA,ENSG00000212205
Y_RNA,ENSG00000212241
Y_RNA,ENSG00000212306
Y_RNA,ENSG00000212319
Y_RNA,ENSG00000212325
Y_RNA,ENSG00000212335
Y_RNA,ENSG00000212392
Y_RNA,ENSG00000212404
Y_RNA,ENSG00000212448
Y_RNA,ENSG00000212512
Y_RNA,ENSG00000212556
Y_RNA,ENSG00000212569
Y_RNA,ENSG00000222072
Y_RNA,ENSG00000222160
Y_RNA,ENSG00000222206
Y_RNA,ENSG00000222224
Y_RNA,ENSG00000222305
Y_RNA,ENSG00000222335
Y_RNA,ENSG00000222394
Y_RNA,ENSG00000222395
Y_RNA,ENSG00000222412
Y_RNA,ENSG00000222421
Y_RNA,ENSG00000222430
Y_RNA,ENSG00000222432
Y_RNA,ENSG00000222467
Y_RNA,ENSG00000222503
Y_RNA,ENSG00000222506
Y_RNA,ENSG00000222509
Y_RNA,ENSG00000222511
Y_RNA,ENSG00000222529
Y_RNA,ENSG00000222579
Y_RNA,ENSG00000222601
Y_RNA,ENSG00000222613
Y_RNA,ENSG00000222614
Y_RNA,ENSG00000222649
Y_RNA,ENSG00000222658
Y_RNA,ENSG00000222698
Y_RNA,ENSG00000222701
Y_RNA,ENSG00000222767
Y_RNA,ENSG00000222852
Y_RNA,ENSG00000222881
Y_RNA,ENSG00000222883
Y_RNA,ENSG00000222941
Y_RNA,ENSG00000222997
Y_RNA,ENSG00000223023
Y_RNA,ENSG00000223060
Y_RNA,ENSG00000223080
Y_RNA,ENSG00000223188
Y_RNA,ENSG00000223220
Y_RNA,ENSG00000223249
Y_RNA,ENSG00000223254
Y_RNA,ENSG00000223271
Y_RNA,ENSG00000223300
Y_RNA,ENSG00000223302
Y_RNA,ENSG00000238366
Y_RNA,ENSG00000238426
Y_RNA,ENSG00000238443
Y_RNA,ENSG00000238490
Y_RNA,ENSG00000238516
Y_RNA,ENSG00000238560
Y_RNA,ENSG00000238585
Y_RNA,ENSG00000238604
Y_RNA,ENSG00000238713
Y_RNA,ENSG00000238723
Y_RNA,ENSG00000238749
Y_RNA,ENSG00000238783
Y_RNA,ENSG00000238797
Y_RNA,ENSG00000238813
Y_RNA,ENSG00000238845
Y_RNA,ENSG00000238912
Y_RNA,ENSG00000238926
Y_RNA,ENSG00000238933
Y_RNA,ENSG00000238943
Y_RNA,ENSG00000239040
Y_RNA,ENSG00000239069
Y_RNA,ENSG00000239106
Y_RNA,ENSG00000239143
Y_RNA,ENSG00000239180
Y_RNA,ENSG00000239823
Y_RNA,ENSG00000251728
Y_RNA,ENSG00000251779
Y_RNA,ENSG00000251792
Y_RNA,ENSG00000251799
Y_RNA,ENSG00000251803
Y_RNA,ENSG00000251811
Y_RNA,ENSG00000251812
Y_RNA,ENSG00000251837
Y_RNA,ENSG00000251852
Y_RNA,ENSG00000251864
Y_RNA,ENSG00000251986
Y_RNA,ENSG00000251996
Y_RNA,ENSG00000252021
Y_RNA,ENSG00000252042
Y_RNA,ENSG00000252047
Y_RNA,ENSG00000252064
Y_RNA,ENSG00000252069
Y_RNA,ENSG00000252098
Y_RNA,ENSG00000252115
Y_RNA,ENSG00000252171
Y_RNA,ENSG00000252198
Y_RNA,ENSG00000252202
Y_RNA,ENSG00000252210
Y_RNA,ENSG00000252217
Y_RNA,ENSG00000252225
Y_RNA,ENSG00000252250
Y_RNA,ENSG00000252254
Y_RNA,ENSG00000252266
Y_RNA,ENSG00000252317
Y_RNA,ENSG00000252319
Y_RNA,ENSG00000252341
Y_RNA,ENSG00000252357
Y_RNA,ENSG00000252367
Y_RNA,ENSG00000252374
Y_RNA,ENSG00000252398
Y_RNA,ENSG00000252412
Y_RNA,ENSG00000252420
Y_RNA,ENSG00000252436
Y_RNA,ENSG00000252450
Y_RNA,ENSG00000252486
Y_RNA,ENSG00000252524
Y_RNA,ENSG00000252534
Y_RNA,ENSG00000252585
Y_RNA,ENSG00000252607
Y_RNA,ENSG00000252612
Y_RNA,ENSG00000252615
Y_RNA,ENSG00000252621
Y_RNA,ENSG00000252652
Y_RNA,ENSG00000252655
Y_RNA,ENSG00000252660
Y_RNA,ENSG00000252671
Y_RNA,ENSG00000252742
Y_RNA,ENSG00000252744
Y_RNA,ENSG00000252759
Y_RNA,ENSG00000252761
Y_RNA,ENSG00000252784
Y_RNA,ENSG00000252802
Y_RNA,ENSG00000252820
Y_RNA,ENSG00000252822
Y_RNA,ENSG00000252874
Y_RNA,ENSG00000252891
Y_RNA,ENSG00000252894
Y_RNA,ENSG00000252915
Y_RNA,ENSG00000252919
Y_RNA,ENSG00000252965
Y_RNA,ENSG00000252975
Y_RNA,ENSG00000253016
Y_RNA,ENSG00000253088
Y_RNA,ENSG00000253096
Y_RNA,ENSG00000262104
Y_RNA,ENSG00000262354
Y_RNA,ENSG00000262469
Y_RNA,ENSG00000262710
Y_RNA,ENSG00000263610
Y_RNA,ENSG00000263679
Y_RNA,ENSG00000263833
Y_RNA,ENSG00000263876
Y_RNA,ENSG00000263950
Y_RNA,ENSG00000264218
Y_RNA,ENSG00000264353
Y_RNA,ENSG00000264393
Y_RNA,ENSG00000264495
Y_RNA,ENSG00000264602
Y_RNA,ENSG00000264646
Y_RNA,ENSG00000264692
Y_RNA,ENSG00000264778
Y_RNA,ENSG00000264846
Y_RNA,ENSG00000264847
Y_RNA,ENSG00000264887
Y_RNA,ENSG00000264905
Y_RNA,ENSG00000264915
Y_RNA,ENSG00000264955
Y_RNA,ENSG00000265071
Y_RNA,ENSG00000265105
Y_RNA,ENSG00000265159
Y_RNA,ENSG00000265278
Y_RNA,ENSG00000265323
Y_RNA,ENSG00000265509
Y_RNA,ENSG00000265738
Y_RNA,ENSG00000265852
Y_RNA,ENSG00000265889
Y_RNA,ENSG00000265896
Y_RNA,ENSG00000265955
Y_RNA,ENSG00000265961
Y_RNA,ENSG00000266113
Y_RNA,ENSG00000266119
Y_RNA,ENSG00000266178
Y_RNA,ENSG00000266250
Y_RNA,ENSG00000266410
Y_RNA,ENSG00000266464
Y_RNA,ENSG00000266523
Y_RNA,ENSG00000266548
Y_RNA,ENSG00000266716
Y_RNA,ENSG00000266747
Y_RNA,ENSG00000266759
Y_RNA,ENSG00000266781
Y_RNA,ENSG00000266841
Y_RNA,ENSG00000267828
Y_RNA,ENSG00000272051
Y_RNA,ENSG00000272113
Y_RNA,ENSG00000273625
Y_RNA,ENSG00000273770
Y_RNA,ENSG00000273845
Y_RNA,ENSG00000273905
Y_RNA,ENSG00000273927
Y_RNA,ENSG00000273964
Y_RNA,ENSG00000274018
Y_RNA,ENSG00000274046
Y_RNA,ENSG00000274118
Y_RNA,ENSG00000274284
Y_RNA,ENSG00000274472
Y_RNA,ENSG00000274484
Y_RNA,ENSG00000274603
Y_RNA,ENSG00000274754
Y_RNA,ENSG00000274790
Y_RNA,ENSG00000274967
Y_RNA,ENSG00000274984
Y_RNA,ENSG00000275006
Y_RNA,ENSG00000275283
Y_RNA,ENSG00000275698
Y_RNA,ENSG00000275745
Y_RNA,ENSG00000275775
Y_RNA,ENSG00000275904
Y_RNA,ENSG00000275930
Y_RNA,ENSG00000275982
Y_RNA,ENSG00000276153
Y_RNA,ENSG00000276178
Y_RNA,ENSG00000276222
Y_RNA,ENSG00000276546
Y_RNA,ENSG00000276696
Y_RNA,ENSG00000276723
Y_RNA,ENSG00000276902
Y_RNA,ENSG00000276932
Y_RNA,ENSG00000277032
Y_RNA,ENSG00000277242
Y_RNA,ENSG00000277428
Y_RNA,ENSG00000277604
Y_RNA,ENSG00000277625
Y_RNA,ENSG00000277634
Y_RNA,ENSG00000277777
Y_RNA,ENSG00000277818
Y_RNA,ENSG00000277980
Y_RNA,ENSG00000278028
Y_RNA,ENSG00000278320
Y_RNA,ENSG00000278470
Y_RNA,ENSG00000278523
Y_RNA,ENSG00000280289
Y_RNA,ENSG00000280481
Y_RNA,ENSG00000280581
Y_RNA,ENSG00000280598
Y_RNA,ENSG00000280615
Y_RNA,ENSG00000280632
Y_RNA,ENSG00000280667
Y_RNA,ENSG00000280697
Y_RNA,ENSG00000280829
Y_RNA,ENSG00000280857
Y_RNA,ENSG00000280876
Y_RNA,ENSG00000280887
Y_RNA,ENSG00000280901
Y_RNA,ENSG00000281132
Y_RNA,ENSG00000281271
Y_RNA,ENSG00000281302
Y_RNA,ENSG00000281322
Y_RNA,ENSG00000281330
Y_RNA,ENSG00000281355
Y_RNA,ENSG00000281373
Y_RNA,ENSG00000281390
Y_RNA,ENSG00000281393
Y_RNA,ENSG00000281485
Y_RNA,ENSG00000281522
Y_RNA,ENSG00000281554
Y_RNA,ENSG00000281621
Y_RNA,ENSG00000281623
Y_RNA,ENSG00000281749
Y_RNA,ENSG00000281771
Y_RNA,ENSG00000281789
Y_RNA,ENSG00000281795
Y_RNA,ENSG00000283592
Y_RNA,ENSG00000283691
